,playlist_id,track_ids
4511,1015391245,"644688750,720012367,711631255,643475595,618461292,719883169,696278076,658732178,755435092,582302031,336806425,537779634,313455890,191812353,170772909,755435098,460848402,308115725,699762637,700976374,387274580,655373201,792919006"
4512,1228581745,"1010736490,1010740210"
4513,973339105,"748829071,748829059"
4514,925786162,"713775574,713775550,713775520,713775484,713775412,731869984,713775361,731870395,713775304,713775280,713775247,713775217,713775187,713775175,713775139,713775109,713775091,721834942,713775022,713774995"
4515,866016723,None
4516,832840250,"586696512,649750034"
4517,787547697,"625625055,625625046,625625034,625625025,625625016,625624998"
4518,692550270,"563601087,563598384,563600214"
4519,27359452,"138923645,139014144,139014846,139015245,139015605,142404077"
4520,49687291,"166397360,166397359,166397358,166397354,166397352,166397350,166397348,166397346,166397345,166397343,166397334,166397331,166397329,166397327,166397324,166397321,166397320,166397319,166397318,166397317,166397316"
4521,45832279,"161728071,161727648,161680724,161794966,161794948,161794937,161794927,161794917,161794903"
4522,44685474,"160270903,160270901,160270895,160270894,160270893,160270891,160270889"
4523,44685090,"160270422,160270420,160270418,160270416,160270414,160270413,160270408,160270406,160270402,160270399"
4524,43744168,"159044065,159044064,159044063,159044062,159044058,159044054,159044052,159044050,159044048"
4525,43525190,"158746955,158746950,158746949,158746948"
4526,43247596,"158386693,158386691,158386687,158386684,158386683,158386679,158386673,158386671,158386668,158386665,158386663,158386661,158386659,158386657"
4527,43239494,"158376693,158376531,158376663"
4528,43040956,"158117304,158117165,158117036,158116908,158116638,158118854"
4529,1213616515,968477698
4530,928806289,"245647637,232059205,525452550,331079014,248951454,231293212,182177241,173359764,170657492,159445321,147629821,136086520,110602313,99923041,95448137,90921901,77041357,67808719"
4531,388114523,"360938006,65638334,360928766,97027857,125413665,360944006,264020392"
4532,124303911,"170657492,182177241,232059205"
4533,90588273,185764061
4534,82005572,182463634
4535,66760966,"182177241,232059205"
4536,45603721,107180535
4537,43172926,"154536308,104163866,71513677"
4538,41778985,"86590580,117189580,153251501"
4539,1205262880,"191840498,143400809,166344601,166378425,184856357,190984105,191769016,464035179,719909332,731555536,161822402,161685361,155385737,150254289,147000516,137025972"
4540,1205181805,"166344601,731555536,191840498,464035179,719909332,184856357,190984105,170633679,182333148,191769016,170633328,143400809,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,150254289,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,137025972,339318387,284392131"
4541,1205174947,"143400809,731555536,719909332,464035179,191840498,191769016,190984105,170633679,182333148,184856357,170633328,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,150254289,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,137025972,339318387,284392131"
4542,1185364294,"191769016,731555536,719909332,464035179,190984105,137025972,150254289,867794770,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,191840498,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4543,1177132549,"150254289,731555536,464035179,191769016,191840498,719909332,190984105,182333148,184856357,170633679,137025972,867794770,161381068,191164626,239360645,205817905,397142724,576867903,200626347,175886061,2122023,224924077,306495601,150862208,168329852,100343049,452484987,371263037,19981403,268045178,203397371,241196091,289481413,597797019,236479988,294518736,506042505,454216695,830278666,425809998,443954730,465080070,212895725,875168761,768817558,789615277,396615804,257461491,216846955,752590042,204088308,88055105,82163099,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4544,1175414959,"939998596,145174742,277569342,149973287,35193992,670190660,607817799,137025972,902209759,150254289,867794770,191769016,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,731555536,719909332,464035179,191840498,190984105,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4545,1175414173,"939998596,137025972,902209759,150254289,867794770,191769016,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,731555536,719909332,464035179,191840498,190984105,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4546,446944254,"388531455,464035179,605404107,606032187,719909332,731555536,706213057,149502167,190984105,939998596,137025972,902209759,150254289,867794770,191769016,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,191840498,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4547,367308892,"348462034,464035179,605404107,606032187,719909332,731555536,706213057,190984105,939998596,137025972,902209759,150254289,867794770,191769016,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,191840498,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4548,231298178,"267664696,464035179,605404107,606032187,719909332,731555536,706213057,190984105,939998596,137025972,902209759,150254289,867794770,191769016,867868570,867801997,867812350,867805933,867832432,867769951,867787432,867772753,867785191,867872653,867804157,909624049,316437569,194281536,192092577,143400809,166344601,168163817,167946078,167286995,166793679,166623745,166592758,166378425,165700997,165315506,163432917,163143507,161822402,161685361,156681853,156332459,155385737,154232914,154110057,153940449,191840498,184856357,182333148,170633679,170633328,169409715,169409556,169163082,169162857,168956873,168871978,168360025,168218499,153656379,153612291,153566163,153434332,152596481,152596462,151773029,151339540,150909513,150862208,149527792,149502167,149333982,148275246,147000516,146895582,145018315,144152272,142907277,139541209,339318387,284392131"
4549,253466743,279784887
4550,1297167352,"1101063943,1101063907,1101063895,1101063874,1101063835,1101063796,1101063772,1101063742,1101063718,1101063703,950207134,1101063685,1101063652,1101063634,1101063604"
4551,1296938659,"1100756119,1100756077,1085234122,1100756020,1100755972,1100755927,1100755858,1100755801,1100755771,1100755723,1100755663,1100755627,1100755585"
4552,1296934408,"1100744095,1100744056,1100743990,1100743915,1100743870"
4553,1251630565,"1030368406,870963382,982712179,832593724,980165794,870963874,1020407971,950472082,870964276,870963481,993583639,1008927163,956575366,1006565887,985550353,697785244,910183951,918812158,991016143,918227231,479150346,870942346,902282389,838186735,902324407,990756967,902282302,867198088,174735746,979528933,830143774,28708796,988133824,996350005,993520549,865454422,873556630,902282671,988503460,984644911,984664003,941432761,1039444843,723965239,583592379,952933009,971078494,977374666,963908599,974491084,970872034,978958123,983635228,774552256,932671327,982696858,983534416,963833272,988288948,940883614,973075915,973038076,946094665,963909418,323735224,254433787,933321406,705547447,470788161,931375147,950283115,879160546,757497883,519984861,928794745,899588947,519986688,944372566,916323002,957516859,932736580,898082746,845679805,853060483,903136351,919821298,324616393,922696417,867879589,916637167,723814189,777725338,849525451,897174883,905194252,846819571,915962647,853460233,836794648,854612527,858585289,926779702,825068587,305300411,952631209,952630981,961998922,845325916,887288155,867811888,867810115,867843925,825552376,892155106,892361257,899752279,649734440,867280699,750901939,750901534,941420983,849254002,858827161,871356022,730427086,777259366,873168637,829805770,881313820,866852974,863107033,931371910,829810948,268169297,911568469,907458460,952631281,952631080,966599671,963890203,961155712,971088466,964716520,945923998,902282839,980200033"
4554,1171193845,"938943115,938943109,938943085,938943076,938943067,938943055,938943040,938943025"
4555,269532835,"288844579,288739921,288633128,288619837,287193403,285971539,285909865,285682594,285505206,285340264,285130814,284831371,284553944,284461332,284203209,284090602,283704650,283704641,283467737,283402601,282856820,280665115,280601232,280589398,279554574,277477428,277474668,276922283,275905038,274724657,274206127,273883444,273880201,271049915,270998340,270788513,268809254,267133550,265993937,265477954,264971809,264315236,261835455,261314524,261298796,260626227,260330678,260164189,259200894,255602587,255576785"
4556,34859771,"119973481,147448695,121294286,122340028,147993148,189018278"
4557,1319007847,1126521193
4558,1167058438,"928694338,924468865,920659732"
4559,1086822673,"841231462,823028473,831615775,825394891,827619124,834314659,830221006,838938034,837224584,845045281,849567688,851519473,852544075"
4560,951914143,723520714
4561,704535984,"569492004,569491938,565456647,569492022,563416398,559384884,557449920,561442086"
4562,602474727,499454097
4563,587147772,488101359
4564,577640478,481502796
4565,549633648,462830631
4566,1286178256,"1075043566,1075048042,1075052908"
4567,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4568,1046383528,"794733961,793130647,777084079,815011267"
4569,1009263436,"743962273,759994858,773842918,779039701"
4570,900242902,"697886533,697886518,697886503,697886476"
4571,900242812,"697886533,697886518,697886476,697886503"
4572,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4573,728581431,"561101868,589491327,589491297,589491342"
4574,1331214502,"1141685050,1141685035"
4575,1310546503,"1117515046,1117515022,1117515004,1117514992,1117514980"
4576,1306594555,"1112406499,1112406472"
4577,1283247583,"1082990572,1082991535,1082992225"
4578,1248232360,"1037006827,1037005933"
4579,1239836590,"1025784079,1025784064,1025784046,1025784040,1025784025"
4580,1226674681,"1007201341,1007201659,1007201065,1007200726"
4581,1219281703,"482026956,592102212,482342961,482315370,460458417,905244706,893095177,482329677,482023878,482029047,986892388,941415730,482035731,482310843,592093782,482037216,482318988,482317551,482308161"
4582,1160920951,"915607513,907316272,922149439"
4583,958798888,"737948962,737949493,728652460,722301487"
4584,774435126,"616679955,616681788,616683840,616686552,617057412,617059734,617062935,617065980,617069481,617071749,617081337,617073717,617076435"
4585,713210535,"568527078,578476677,578477346,578477736"
4586,1334696098,"1145508694,1145513086,1145527225,1145526889,1145526466,1145526058"
4587,1333617880,"1144263226,1144262848,1120365286,1120363804,1103980444"
4588,323216682,None
4589,1286178256,"1075043566,1075048042,1075052908"
4590,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4591,1046383528,"794733961,793130647,777084079,815011267"
4592,1009263436,"743962273,759994858,773842918,779039701"
4593,900242902,"697886533,697886518,697886503,697886476"
4594,900242812,"697886533,697886518,697886476,697886503"
4595,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4596,728581431,"561101868,589491327,589491297,589491342"
4597,384229895,"312067639,312495205,322389889"
4598,273623654,"88396177,103597539,143924999"
4599,239182531,"197750062,201785663,230599264,223471247,265131795,286122805,284762883"
4600,239182515,"230599264,265131795"
4601,168004850,"224318959,226904008,228435800,227454602,226660110,223466452,218292598,210482789,234222354,317783807"
4602,165279062,"230599264,230600241"
4603,60361081,"154500656,31138172,129715002"
4604,53827200,"169393814,158478538,72158893"
4605,1219281703,"482026956,592102212,482342961,482315370,460458417,905244706,893095177,482329677,482023878,482029047,986892388,941415730,482035731,482310843,592093782,482037216,482318988,482317551,482308161"
4606,1160920951,"915607513,907316272,922149439"
4607,958798888,"737948962,737949493,728652460,722301487"
4608,774435126,"616679955,616681788,616683840,616686552,617057412,617059734,617062935,617065980,617069481,617071749,617081337,617073717,617076435"
4609,713210535,"568527078,578476677,578477346,578477736"
4610,1253086945,"1042903561,1042901149,1042901023,1042900927,1042900552,1042899814,1042899109,1042898734,1042898317,1042897117,1042896046,1042895413,1042894030,999076192,999076054,999075907,999075613,999074989,987929158,984080185,984077476,962827582,978782734"
4611,1145069068,"830941894,830942251,828907111,270611069,545239497,323346742"
4612,724953903,"563286483,563290155,563288820,563286729,563286306,563289723,563289474,563287839,563286093"
4613,712661952,"563285622,563286483,563290155,563288820,563291298,563289930,563286729,563286981,563288088,563286306,563285862,563289723,563289474,563290596,563290353,563287839,563286093"
4614,658129743,"540311085,540311076,540311058,540311040,540311016"
4615,639071448,"526149393,526150482,526150959,526152063,526152273"
4616,619696737,"511886544,511886535,511886532,511886523,511886517,511886508,511886502,511886499,511886496,511886493,511886487,511886484,511886475,511886472,511886460,511886454,511886451,511886442,511886439,511886430,511886427,511886421,511886418,511886409,511886403,511886397,511886394,511886391,511886385,511886373,511886364,511886361,511886358,511886355,511886349,511886346,511886343,511886340,511886337,511886331,511886328,511886325,511886322,511886319,511886316,511886313,511886307,511886286,511886274,511886268,511886262,511886253,511886247,511886244,511886235,511886232,511886229,511886217,511886211,511886208,511886202,511886196,511886190,511886178,511886163,511886160,511886154,511886151,511886139,511886136,511886130,511886127,511886112,511886103,511886097,511886094,511886088,511886085,511886070,511886064,511886061,511886055,511886043,511886037,511886031,511886022,511886016,511886007,511885998,511885995,511885992,511885983,511885977,511885971,511885959,511885953,511885947,511885929,511885911,511885905,511885899,511885887,511885866,511885863,511885860,511885842,511885830,511885827,511943856,511967634"
4617,412649381,"377793005,377792987,377792978,377792954,377792948"
4618,1331214502,"1141685050,1141685035"
4619,1310546503,"1117515046,1117515022,1117515004,1117514992,1117514980"
4620,1306594555,"1112406499,1112406472"
4621,1283247583,"1082990572,1082991535,1082992225"
4622,1248232360,"1037006827,1037005933"
4623,1239836590,"1025784079,1025784064,1025784046,1025784040,1025784025"
4624,1226674681,"1007201341,1007201659,1007201065,1007200726"
4625,1286178256,"1075043566,1075048042,1075052908"
4626,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4627,1046383528,"794733961,793130647,777084079,815011267"
4628,1009263436,"743962273,759994858,773842918,779039701"
4629,900242902,"697886533,697886518,697886503,697886476"
4630,900242812,"697886533,697886518,697886476,697886503"
4631,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4632,728581431,"561101868,589491327,589491297,589491342"
4633,1326836191,"1140621931,1123906138,1136415424,1141222630,1136416210,1136422438,1136421304,1131894154,1141660369,1143830500,1131885616"
4634,1323875482,"1120437400,844772113,1053852211,981239494,280118357"
4635,1317375418,"889022458,861089371,1040948638,976139860,900801178,707589556,612951384,609769386,528483795,552134169"
4636,1314606625,"86102984,1106990866,277719517,696023216,1040948647,1120522954,1122560896,1081112635,1120434787,1106988622,1049575798,1120511308,1122563434,1122564289,1122565228,1122566236,1122559696,1122566998,1077304012,1067457502,1077303985,1067457547,1067457532,1058340082,1067457511,1058340070,1053852019,1049575837,1045509880,1045509940,1040948605,1040948593,1045509991,1036233523,1031789905,781355635,242207947,356482250,623452815,930079639,504272331,504272400,419921316,219107713"
4637,1313916367,"1121671282,1121671492"
4638,1313559211,"681707483,1106987725,130035020,86102984,707589571,189852320,588201849"
4639,1310810035,"1117856623,1117875445,1117861339,1117874104,1117859101"
4640,1310606140,"1116369574,1116371254,1111229197"
4641,1306345204,"1106990866,681707423,280118364,1006463653,277719517,1106988622,1058340082,900801013,798550627"
4642,1286178256,"1075043566,1075048042,1075052908"
4643,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4644,1046383528,"794733961,793130647,777084079,815011267"
4645,1009263436,"743962273,759994858,773842918,779039701"
4646,900242902,"697886533,697886518,697886503,697886476"
4647,900242812,"697886533,697886518,697886476,697886503"
4648,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4649,728581431,"561101868,589491327,589491297,589491342"
4650,1253086945,"1042903561,1042901149,1042901023,1042900927,1042900552,1042899814,1042899109,1042898734,1042898317,1042897117,1042896046,1042895413,1042894030,999076192,999076054,999075907,999075613,999074989,987929158,984080185,984077476,962827582,978782734"
4651,1145069068,"830941894,830942251,828907111,270611069,545239497,323346742"
4652,724953903,"563286483,563290155,563288820,563286729,563286306,563289723,563289474,563287839,563286093"
4653,712661952,"563285622,563286483,563290155,563288820,563291298,563289930,563286729,563286981,563288088,563286306,563285862,563289723,563289474,563290596,563290353,563287839,563286093"
4654,658129743,"540311085,540311076,540311058,540311040,540311016"
4655,639071448,"526149393,526150482,526150959,526152063,526152273"
4656,619696737,"511886544,511886535,511886532,511886523,511886517,511886508,511886502,511886499,511886496,511886493,511886487,511886484,511886475,511886472,511886460,511886454,511886451,511886442,511886439,511886430,511886427,511886421,511886418,511886409,511886403,511886397,511886394,511886391,511886385,511886373,511886364,511886361,511886358,511886355,511886349,511886346,511886343,511886340,511886337,511886331,511886328,511886325,511886322,511886319,511886316,511886313,511886307,511886286,511886274,511886268,511886262,511886253,511886247,511886244,511886235,511886232,511886229,511886217,511886211,511886208,511886202,511886196,511886190,511886178,511886163,511886160,511886154,511886151,511886139,511886136,511886130,511886127,511886112,511886103,511886097,511886094,511886088,511886085,511886070,511886064,511886061,511886055,511886043,511886037,511886031,511886022,511886016,511886007,511885998,511885995,511885992,511885983,511885977,511885971,511885959,511885953,511885947,511885929,511885911,511885905,511885899,511885887,511885866,511885863,511885860,511885842,511885830,511885827,511943856,511967634"
4657,412649381,"377793005,377792987,377792978,377792954,377792948"
4658,1331214502,"1141685050,1141685035"
4659,1310546503,"1117515046,1117515022,1117515004,1117514992,1117514980"
4660,1306594555,"1112406499,1112406472"
4661,1283247583,"1082990572,1082991535,1082992225"
4662,1248232360,"1037006827,1037005933"
4663,1239836590,"1025784079,1025784064,1025784046,1025784040,1025784025"
4664,1226674681,"1007201341,1007201659,1007201065,1007200726"
4665,1286178256,"1075043566,1075048042,1075052908"
4666,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4667,1046383528,"794733961,793130647,777084079,815011267"
4668,1009263436,"743962273,759994858,773842918,779039701"
4669,900242902,"697886533,697886518,697886503,697886476"
4670,900242812,"697886533,697886518,697886476,697886503"
4671,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4672,728581431,"561101868,589491327,589491297,589491342"
4673,1253086945,"1042903561,1042901149,1042901023,1042900927,1042900552,1042899814,1042899109,1042898734,1042898317,1042897117,1042896046,1042895413,1042894030,999076192,999076054,999075907,999075613,999074989,987929158,984080185,984077476,962827582,978782734"
4674,1145069068,"830941894,830942251,828907111,270611069,545239497,323346742"
4675,724953903,"563286483,563290155,563288820,563286729,563286306,563289723,563289474,563287839,563286093"
4676,712661952,"563285622,563286483,563290155,563288820,563291298,563289930,563286729,563286981,563288088,563286306,563285862,563289723,563289474,563290596,563290353,563287839,563286093"
4677,658129743,"540311085,540311076,540311058,540311040,540311016"
4678,639071448,"526149393,526150482,526150959,526152063,526152273"
4679,619696737,"511886544,511886535,511886532,511886523,511886517,511886508,511886502,511886499,511886496,511886493,511886487,511886484,511886475,511886472,511886460,511886454,511886451,511886442,511886439,511886430,511886427,511886421,511886418,511886409,511886403,511886397,511886394,511886391,511886385,511886373,511886364,511886361,511886358,511886355,511886349,511886346,511886343,511886340,511886337,511886331,511886328,511886325,511886322,511886319,511886316,511886313,511886307,511886286,511886274,511886268,511886262,511886253,511886247,511886244,511886235,511886232,511886229,511886217,511886211,511886208,511886202,511886196,511886190,511886178,511886163,511886160,511886154,511886151,511886139,511886136,511886130,511886127,511886112,511886103,511886097,511886094,511886088,511886085,511886070,511886064,511886061,511886055,511886043,511886037,511886031,511886022,511886016,511886007,511885998,511885995,511885992,511885983,511885977,511885971,511885959,511885953,511885947,511885929,511885911,511885905,511885899,511885887,511885866,511885863,511885860,511885842,511885830,511885827,511943856,511967634"
4680,412649381,"377793005,377792987,377792978,377792954,377792948"
4681,1286178256,"1075043566,1075048042,1075052908"
4682,1138059844,"666362642,602566107,604021074,737882374,865590640,855048385,829190005,891588940,871939321,779854876"
4683,1046383528,"794733961,793130647,777084079,815011267"
4684,1009263436,"743962273,759994858,773842918,779039701"
4685,900242902,"697886533,697886518,697886503,697886476"
4686,900242812,"697886533,697886518,697886476,697886503"
4687,831780035,"555487863,654946688,654934712,654933461,654931334,654929729,654926855,654925034,654919745,654914888,654913259,654906983,654911150,655295216,655302404,655306379"
4688,728581431,"561101868,589491327,589491297,589491342"
4689,1326836191,"1140621931,1123906138,1136415424,1141222630,1136416210,1136422438,1136421304,1131894154,1141660369,1143830500,1131885616"
4690,1323875482,"1120437400,844772113,1053852211,981239494,280118357"
4691,1317375418,"889022458,861089371,1040948638,976139860,900801178,707589556,612951384,609769386,528483795,552134169"
4692,1314606625,"86102984,1106990866,277719517,696023216,1040948647,1120522954,1122560896,1081112635,1120434787,1106988622,1049575798,1120511308,1122563434,1122564289,1122565228,1122566236,1122559696,1122566998,1077304012,1067457502,1077303985,1067457547,1067457532,1058340082,1067457511,1058340070,1053852019,1049575837,1045509880,1045509940,1040948605,1040948593,1045509991,1036233523,1031789905,781355635,242207947,356482250,623452815,930079639,504272331,504272400,419921316,219107713"
4693,1313916367,"1121671282,1121671492"
4694,1313559211,"681707483,1106987725,130035020,86102984,707589571,189852320,588201849"
4695,1310810035,"1117856623,1117875445,1117861339,1117874104,1117859101"
4696,1310606140,"1116369574,1116371254,1111229197"
4697,1306345204,"1106990866,681707423,280118364,1006463653,277719517,1106988622,1058340082,900801013,798550627"
4698,1219281703,"482026956,592102212,482342961,482315370,460458417,905244706,893095177,482329677,482023878,482029047,986892388,941415730,482035731,482310843,592093782,482037216,482318988,482317551,482308161"
4699,1160920951,"915607513,907316272,922149439"
4700,958798888,"737948962,737949493,728652460,722301487"
4701,774435126,"616679955,616681788,616683840,616686552,617057412,617059734,617062935,617065980,617069481,617071749,617081337,617073717,617076435"
4702,713210535,"568527078,578476677,578477346,578477736"
4703,1334696098,"1145508694,1145513086,1145527225,1145526889,1145526466,1145526058"
4704,1333617880,"1144263226,1144262848,1120365286,1120363804,1103980444"
4705,1134654388,"899405440,899406643,899407522"
4706,1132301944,"834109528,847388734,848985511,870612223,832139536,832126666,832116805,832093150,830643316,830036173,800819383,783838906,783814801,783736558,775405750,767498743,762728344,762723997,762709045,752718559,752665909"
4707,1130625988,"870600154,848990218,848915260,834075421,825942457,787814212,783814801,783723928,762701482,752687416,752669431,731408161,731403472,725798170,719790991,709892656,705403759,705399115"
4708,1130605642,"848963902,832126666,830623339,830036173,800819383,787719187,771762715,762728344,762723997,752665909,752663209,719827789"
4709,1130603284,"893044537,891429661,870612223,870617038,870604780,870607474,870600154,870592945,848990218,848967499,848915260,847399153,847393822,847388734,847380076,847374697,838938022,834109528,838894984,834093079,833341702,833303551,833292670,832126666,830617978,830612770,830036173,825942457,813384943,803917843,787814212,787008568,783755905,783723928,781662841,781622833,771769468,762723997,767517430,783780790,832116805,832093150,759944734,748276357,719780359"
4710,1093249354,"848967499,848956999,847393822,838894984,834112291,833351233,833341702,834101977,830617978,805985881,802850911,783780790,783755905,781662841,771783940,771758920,762698641,759944734,752710255,752663209,748285105,748280347,748276357,723228976,719786200,709739257,705394999,705366187,705364717,705337216,685587481,672239330,667995218,656199152,584795574,897620833"
4711,934108042,"719786200,719786194,719786185,719786173"
4712,934098751,"719780359,719780353,719780329,719780323,719780317,719780308,719780299"
4713,911726077,"705358564,705358561,705358504,705358498,705358492"
4714,848223851,"666655895,666655886,666655874"
4715,817447887,"645713676,645713673,648516392,648518324,648517112"
4716,266967921,"286286882,287444307,289134311,290207282"
4717,135795460,"219063833,219960431,221134154,222156302,224276976"
4718,69977358,"175142687,166202038,158092115,152921061,147358824,142833750,137893085,203999411,203999681,204000158,204001106,204001275"
4719,69977219,"181759682,180694309,179601708"
4720,1331214502,"1141685050,1141685035"
4721,1310546503,"1117515046,1117515022,1117515004,1117514992,1117514980"
4722,1306594555,"1112406499,1112406472"
4723,1283247583,"1082990572,1082991535,1082992225"
4724,1248232360,"1037006827,1037005933"
4725,1239836590,"1025784079,1025784064,1025784046,1025784040,1025784025"
4726,1226674681,"1007201341,1007201659,1007201065,1007200726"
4727,1334719975,"901040326,499374477,285874455"
4728,1333225594,"1130032864,1133274049,1133277580,1124744494,1133292364,1130033806,1124741902,1133206399,1133281180,1125177793,1130028370,1124736394,1124735008,1133208247,1133209360,1133279836,1125179266,1125178645,1130038426,1130029051,1130037958,1130035270,1130036089,1130039431,1130039014"
4729,1329405163,"1121046568,1079756269,1057528699,1124743837,1124743150,1121825269,1117154533,1121820082,1130037196,1124741293,1130584252,1130587249,1079765005,1130039995,1121817715,1121818645,1079775205,1124740336,1124738683,1121816203"
4730,1327716757,"853146085,509574528,282884118"
4731,1325343007,"1117149394,1135020493,1117136869,1117145074,1124737891,1124742430,1113285976,1130030368,1117153468,1117152652,1125180235,1117151953,1113287983,1117140601,1117146634,1130580019,1121825836,1121824585,1130034553,1121823694,1121822929,1117138693,1117137850"
4732,1324225702,"885883267,496039305,281833161"
4733,1322696095,"1117136002,1113265600,1117157452,1121051320,1124736967,1121043631,1121050039,1121049241,1117139821,1113265147,1121053771,1113266323,1113290845,1113290167,1113266854,1113280408,1113279637,1121050651,1113278554,1104307780,1117151203,1117150123,1117142014,1117142587,1117144507,1113260629,1125176926,1120623844,1113263935,1113263134,1113262543,1113262006,1113261304,1121040964,1121041696,1121060710,1125176305,1121062258,1125175702,1121047717"
4734,1319263813,"1113289510,1113269248,1061503123,1108248382,1117134865,1057537462,1113275992,1108252030,1117145983,1108251073,1108250134,1113281947,1113260044,1113277750,1117148023,1120551091,1113286948,1108408225,1108406572"
4735,1317342394,"885867331,486339816,277670797"
4736,1315929793,1123991662
